"","id","blurb","launch","created"
"134622",1978651289,"""We are a UNIQUE crew agency representing female Camera/Sound/Lighting crew for Film & TV\nWe have over 100 members in UK and Europe."",",1406715587,1403687722
"134623",2072250071,"""I want to get some better camera equipment so I can have everything I need to create some amazing videos."",",1405612984,1405467159
"134630",1284051123,"""We want to educated people on how to survive during extreme emergency situations. Our videos will help them do that"",",1406219292,1406137320
"134633",1825626577,"""Adult humored cartoon show. Deuce Badge Badass Detective. Time to kick some ass and piss people off."",",1405636872,1405399091
"134636",1525530593,"""Filming myself catching cat fish in my 10 ft kayak."",",1405370761,1404857015
"134643",1668334420,"""A turtle and ferret who are best friends join to teach preschoolers about nature."",",1405712650,1403832582
"134645",642541504,"""I came  I saw  I concreted"",",1404383646,1403687993
"134646",713003312,"""Watch the journey my 2 children take to reach their goals through determination and dedication."",",1405638123,1405552268
"134661",113605280,"""As a budding actor I have an opportunity to film on the TV show American Horror Story. Only thing holding me back is getting there."",",1405757566,1405572690
"134671",72043691,"""Be Cannabis Conscious! Join in creating a media campaign to raise awareness about this wonderful part of nature."",",1406245275,1404774161
"134677",368880002,"""Creative photography of the beautiful SW Suncoast of Florida from the coastal areas using a flying drone to film sunsets and wildlife."",",1405054483,1404944557
"134685",620306928,"""Live-streaming the purchase of, love for, and cross-country road trip in a Nissan GT-R"",",1406213964,1406052985
"134699",961432182,"""Clean Hip Hop Music To The Masses For The Masses!"",",1405704069,1405449334
"134701",1214417618,"""Think you have the ability to survive in the end? Check out the ingenuity of these survivors."",",1405113454,1404820629
"134710",617541187,"""My goal is to document the feeding of a family of squirrels through the end of the year."",",1405691690,1405021015
"134721",707981698,"""Alex is a wealthy witch with a temper and a thirst for revenge. Now she has to do the unthinkable - get a job!"",",1404736959,1395271699
"134725",1296035513,"""I am a mother of 10 and want to show the world how crazy dinner time can get. I will open my Drop Cams to be live at dinner time,"",",1404945403,1404831574
"134731",873837767,"""Law enforcers need to be carrying these. I want to campaign to help with that process, which will require money..funding and training."",",1405359029,1405045030
"134735",1456223996,"""Sexy fun and experimental. I love cooking and i love looking sexy, why not put the two together?"",",1405456957,1404739980
"134740",1433736082,"""Many people do not know much about New Orleans/Southern culture, what better way to learn about LA culture than to experience it!"",",1405643390,1405065212
"134758",1125203990,"""will you help save my life ? i'm 26 male and 27 stone with a baby on the way i want to see her grow old and document my struggle"",",1406682225,1405905679
"134765",1425502625,"""I am on a quest to develop the best ice cube ever, also the video will cover how to tell your friends politely to refill the IC tray!"",",1405106809,1405039156
"134781",894775193,"""Showcasing professional women dishing their opinions & discussing  taboo topics all while learning how to cook various meals"",",1405994654,1402971876
"134782",1906215758,"""This project is about bringing an interactive travel show, online. We will highlight lux destinations chosen by our online viewers."",",1405627315,1405228956
"134791",480080016,"""More to come..."",",1404152510,1403730733
"134792",1660539605,"""My goal is to be a professional racing driver, I need financial assistance to do so and will make vids on how to and help others."",",1406860592,1406717659
"134799",574997076,"""A adventure to open people heart"",",1406911726,1406331713
"134802",534628421,"""Mo is the gr8test being I have ever known. I want to film the events leading up to her surprise bday party and share her with the world"",",1406911970,1406909433
"134813",2143988539,"""My rescue puppy has terrible manners and was rescued as a stray in our city. I want to make a documentary showcasing our journey."",",1405972209,1405624894
"134819",915680997,"""My son and I have never been to DisneyWorld and we would like to go and meet all the pixar characters in September before I move."",",1406144534,1406037725
"134830",1443673252,"""The Angry Banana is a performance food project where people across the globe can vent vicariously through my banana."",",1404918834,1404873084
"134839",418869742,"""Raising money to fund venue costs for a free community screening of Scotand Yet with Q&A from the producer."",",1406880341,1406818269
"134846",72032671,"""Donations will go towards the production of a video of my classmates and I providing medical care to a community in need."",",1406828286,1406505612
"134847",1602762671,"""Teaching stage combat choreography. To Choreograph fight scenes for local and nationwide festivals, theatres, and TV/Film."",",1406040151,1405645768
"134856",1438547059,"""I'm putting it all on black and taking you along for the ride."",",1406704523,1406700019
"134857",1277676785,"""A full length film featuring clown girls that move with seemingly magical eroticism in every gesture as they play sexy tricks."",",1405022945,1405017929
"134864",215976611,"""I am looking to raise funds to purchase good camera equipment and travel this beautiful Country of ours to bring it back to you ."",",1405651228,1405336352
"134865",469372850,"""Many new species are still being discovered in Ecuador.  Please help us document and preserve them before they disappear."",",1405086540,1405010239
"134882",1702854090,"""Two best friends share a crazy vacation that ends up being a journey of self discovery and pushing their friendship's limits."",",1406586545,1406309092
"134888",1035427255,"""I wanna go on the TMZ Hollywood Tour and make a YouTube video of it. I bet it'll be more popular than \""Famous in 12\"""",",1405539654,1405056762
"134892",1005863674,"""I GUARANTEE YOU WILL LOVE THIS FILM.\nFOR PEOPLE WHO LIVE IN LORAIN, AMHERST, VERMILION\nELYRIA, GRAFTON, OBERLIN & SURROUNDING AREAS\nYOU"",",1405274915,1403351848
"134903",852307460,"""I am hoping to start a YouTube channel and I need your help"",",1406227166,1406224291
"134914",536770954,"""Break out Country Music Video for Artist Charlie Helmick"",",1406849211,1404785339
"134915",891439666,"""Have you ever wished that you had someone to help you get ready for an event or special day? Now you can from the comfort of home!"",",1406052726,1403214570
"134917",787557710,"""My old car is about to go kaput, Needing to purchase new car, and will film the destruction of my old car, you can even participate."",",1404851361,1404774507
"134922",55214099,"""A Documentary on how you should travel across the country instead of taking the Interstate"",",1406336960,1406251083
"134927",902673999,"""I want to make a short film feeding ducks. I need some bread."",",1406663621,1405956213
"134931",364399319,"""Urban Valley... Interviews and Social Experiments  offering perspective on a variety of topics by real people from all walks of life."",",1405702595,1404861317
"134937",1154517203,"""An impromptu documentary conversing with fellow passengers on an Amtrak train from New Orleans to San Francisco."",",1406935126,1405179963
"134943",567486267,"""A documented journey inviting those who have the resources but not necessarily the time to participate in a PAY IT FORWARD movement."",",1405702381,1405323041
"134946",1188300406,"""A couple who's starting out on Youtube needs some help gathering equipment and resources for their channel."",",1404859618,1404758151
"134954",1761643163,"""It's hard to learn reading and writing , when your always fighting"",",1406591774,1406321625
"134956",1475238745,"""This Documentary will be of our 3 biracial kids Ethiopian/American.  Traveling for the first time to Ethiopia to visit family."",",1405110375,1405028031
"134962",1714320006,"""I want to collaborate with Tim Burton and Michael Keaton and give the world the Batman film they were promised 20 years ago."",",1404941226,1404802623
"134976",493888205,"""An initiative to inspire young IT and Knowledge-based professionals in the Greater Seattle region to move to South Whidbey."",",1406244389,1391726719
"134979",169712417,"""50,000 views later..."",",1405006737,1404834789
"134988",2118150402,"""You thought the 40 year old Virgin had problems? Meet Trista,  30 year old virgin. After losing 200lbs will she finally find THE One?"",",1405109720,1404970299
"134997",1236843137,"""I really want to drive from Florida, to see my grandma on her 83rd birthday, Sept 30 2014, in Florence, KY. Would you have some gas $?"",",1406042899,1384621476
"135003",1865731005,"""New San Francisco independent  series Beyond Matter looking for INVESTORS and SCREENWRITERS, PRODUCERS, SPECIAL EFFECT ARTISTS,ETC."",",1406772258,1406064580
"135027",70465897,"""Our Goal is to create a Live Stream Broadcast Channel that will host Game Tutorials, Computer Mods, and other gaming associated things."",",1406738980,1404711351
"135042",884417344,"""We are a gaming community looking for some extra funds to make better quality videos. So we need brand new equipment to help us do this"",",1404861354,1403623090
"135045",491406705,"""our next coming Live taped show with Former WWE Star Val Venis, We plan to eliminate some company cost with new staging, ring, & lights"",",1405107355,1404838818
"135066",735976113,"""Videos containing game reviews, playthroughs and tips and tricks.money needed to acquire recording software and computer"",",1406106079,1404801481
"135070",493244824,"""Funny music video about Lithuanian emigrants who leave their country and expect that UK gonna change their lifes..... NOT!"",",1405144320,1404834385
"135093",480624532,"""The London's Dockland Light Rail (DLR) is a train without a conductor.  I have a dream, to be that conductor!"",",1406229112,1406206689
"135103",1446895462,"""Be a part of the upbringing of two macaws. Your personal interaction is possible. We will document their lives from day one."",",1405145489,1404904034
"135135",304931094,"""THE FIRST 100% SOCIALLY-CREATED FEATURE FILM! CHOOSE THE CHARACTERS, THE PLOT AND MORE!"",",1406919707,1389315565
"135140",1429054068,"""A video of a singer devouring brownies in an opera-styled sing-along. You choose the words, song, and singer."",",1406320617,1404919270
"135150",1783100881,"""This will enable my business to have three cameras for my video projects which include education, religious liberty, health, etc."",",1404855676,1404059548
"135162",1669138549,"""Hey You! Lets make a General Lee together. I have the correct car, I just need a little help getting it completed."",",1406064439,1405880333
"135171",97330723,"""Movie: A poker pro on death row must use all his skills to win his freedom on the comeback TV show of a disgraced Idol judge."",",1405684946,1405499974
"135175",1008969008,"""I'd like to examine and share what its like to be a high roller in Las Vegas by directly experiencing and documenting a trip via video."",",1406215572,1406030101
"135182",1273837018,"""Fishing scalloping and crabbing on the Gulf of Mexico"",",1405633773,1405028896
"135190",312652123,"""Changing the world, one warrior at a time."",",1404926289,1403193409
"135202",352968308,"""the walz siblings John aka the Walzrus and Katie aka Music diva will start a show reviewing everything from tv film music and Vid games"",",1405649404,1404948163
"135207",820338944,"""I'm planning my fourth trip to Amsterdam; this time to document the wild things that actually go on there"",",1405361934,1405068078
"135266",1564735927,"""A new TV series based on the cult classic FREE ENTERPRISE, which helped change the way a generation looked at geeks — and themselves."",",1406052950,1398110940
"135304",1283356406,"""To celebrate and document twenty plus years of the Backyard and its influence on the Austin and national music scenes."",",1405354959,1367349987
"135337",1134988383,"""An animated short film about an elderly inventor who is attacked by a ghostly giant raven and struggles to escape its fury."",",1406842343,1387168163
"135370",249359572,"""Robotech Academy, a new animated series based on Carl Macek's last project at Harmony Gold"",",1404504550,1398798019
"135381",798034915,"""Life experiences persons over 105 yrs. age. Global history,War, Technology, Culture and more. Original Interviews, also Photo Book"",",1405089092,1401136278
"135414",475677219,"""A feature length documentary exploring 30 years of Women's Week in Provincetown."",",1405638868,1405545860
"135420",1158285864,"""After arriving at their summer rental, a family soon become victims of a gruesome intrusion that apparently isn't random."",",1404812913,1402965716
"135431",1224632300,"""I want to run the Rock and Roll Half Marathon in Colorado on Oct 19th."",",1405006745,1404998899
"135434",1270305956,"""A marijuana news show by puppets Bud and Nugget ! \n(and some other news stories, and other puppet adventures) !"",",1404139733,1401339761
"135453",1579574252,"""Can love transcend cultural boundaries? A Passport To Love is an exciting new romance reality show that explores international romance."",",1406867771,1406824210
"135458",690638438,"""I want to be the first ever Kickstarter pledge-made millionaire and film a documentary of the process..."",",1404901953,1404900407
"135472",100004195,"""This film is dedicated to an artist killed on 9/11 in a Twin Towers art studio, whose aviation-themed artworks proved darkly prophetic."",",1405108548,1361425505
"135486",1295060466,"""A video montage of me kicking Martin Wong in the nuts at all the cons."",",1406007479,1406005818
"135493",1397919310,"""A thousand years after MANBORG saved the human race, humans turn on him and send him straight to Hell. He'll need friends to survive."",",1406600866,1388435065
"135498",174390118,"""Pipe Dream has been accepted by ReelBooks, Inc for adaptation to the BIG SCREEN!!! Be one of the first investors of this project!"",",1406908926,1406057109
"135504",678199915,"""Documentary and Photo compilation of Arctic expedition to locate 1928 hand mining operation Inuit community of Whale Cove, Canada"",",1406013288,1405837736
"135580",1655014128,"""I'm going to embark on the adventure of a lifetime. I'd like you to join me. Together we will explore the unimaginable."",",1406912256,1406340396
"135582",1540066180,"""Documentary about an innocent man who had to wait 48 years for his execution. Now DNA tests show that evidence presented was falsified."",",1406563286,1406559311
"135586",201909362,"""House Hunting turns Ghost Hunting, in this Paranormal Horror Mockumentary."",",1404734582,1403736329
"135622",1587334477,"""My Date With Harry follows an awkward romance between a young woman & her famous cardboard cutout boyfriend Harry Styles(One Direction)"",",1405464672,1403569258
"135640",1662350153,"""MWM Cornerstone Productions exists to glorify God.\nIt is our passion to create quality, powerful and relevant films that shine light on"",",1406673760,1406666367
"135671",940051311,"""An independent British thriller focusing on a criminal sub culture, set against a grim backdrop of the Midlands."",",1405853576,1405767830
"135686",1606930250,"""When the one thing you loved is taken from you, what do you do?"",",1405035501,1404880343
"135687",72099172,"""A sexy killer nun who's on a mission to slaughter a malicious religious cult and save the Mother Superior."",",1404960981,1404959428
"135696",1030371974,"""z"",",1405802571,1405795847
"135707",407204243,"""After interviewing 100 New Yorkers about their dating escapades, we created a web series full of heart and awkward moments..."",",1404154279,1404051159
"135751",1935207659,"""When outgoing psychic MARTI meets BILLY, she’s sure they’re meant to be together. Billy, not so much."",",1405666142,1405383954
"135752",1005765270,"""This film is about the California Medical Marijuana industry; the Mexican Cartel's that wanted to stop it, and everybody in the middle."",",1405707208,1404824881
"135757",1640697059,"""Showing people life is about discovery and meeting new people and more importantly about having as much fun as possible."",",1406219334,1405653486
"135792",1257035725,"""Over 70 years on, the remaining unsung heroes of ‘the worst journey in the world’ travel to Russia to reunite with their shipmates."",",1405455878,1405434578
"135795",1216180317,"""Up North is a thrilling short film about a young man struggling to cope with his mother's death."",",1406841988,1404887522
"135803",1061411214,"""A story of 5 kids whose businesses inspire. Spotlighting entrepreneurship as a key role in the success of today's youth, tomorrow."",",1404137597,1404054161
"135808",1226160523,"""Become a part of the paranormal world with your evidence."",",1405539326,1405195909
"135818",1029161349,"""jump on board and ride some of the best biking roads in the UK"",",1404850545,1404762183
"135884",1237175808,"""YouTube tutorial series to get newbies up to speed on building a pc from a bunch of parts."",",1405966606,1402960083
"135885",1605378157,"""My wife told me that our daughter has too many toys and they never get played with, I set out to change that on film."",",1406559754,1406555319
"135954",1068762173,"""Humanity is in ruins and people are now forced to fend for themselves and survive with little food and resources left to sustain them."",",1406682552,1406576602
"135974",600550310,"""Help award-winning filmmaker Mark Flood and a team of talented animators bring back hand-drawn animation with this 30-minute adventure."",",1406119711,1405343174
"136002",1622175687,"""small independent film that I been working on since december of 2013 it here and now i much make this film"",",1405187570,1391358362
"136015",1601225893,"""Can a zombie make a living in a world that hates zombies?"",",1404834833,1404829374
"136025",705181783,"""DeadPost is a short film about a group of students that meet online & become friends during the start of a worldwide zombie apocalypse."",",1406476731,1399872874
"136029",265090124,"""Costumed Citizens seeks to show costumers for who they are, not just what they wear."",",1406901441,1406384568
"136081",2013239155,"""A Documentary: Shining a Light on a New York Problem of the Night -Prostitution in Manhattan."",",1406837328,1406653992
"136114",324348118,"""I have moved to Toronto to pursue my career in filmmaking and graphic design but like most youth of today, I am faced with challenges."",",1404856444,1404791675
"136123",1466633841,"""I am a stay at home mum looking to make more fun videos with my crazy kiddo, covering topics from parenting, crafts, geek and gaming."",",1404855748,1404777132
"136125",310156825,"""My name is Lars, and I am a 14 yo aspiring filmmaker. Please help fund my next documentary on the lives of my five Vermont beef cattle."",",1405364743,1405103730
"136136",837492900,"""Jazz, friendship and Groucho. A Midnight Swan Song is the first feature length project from Rivera-Sennett films. Help make it happen."",",1405120951,1403971961
"136153",148054862,"""I will be making a documentary about running 4 marathons over two weekends in 4 states."",",1405949366,1404878749
"136163",1820358023,"""A short period film inspired by artist, poet & pre-Raphaelite muse Lizzie Siddal, starring Gloria Endres de Oliveira (2015, 15 min, UK)"",",1404219062,1404172930
"136230",591197016,"""A mother's search.  Spiritual, magic realism survival drama set on December 26, 2004, the day of the Indian Ocean Earthquake & Tsunami."",",1405396432,1403990065
"136244",1954917684,"""\""My Love\"" is a short film of 20 month old boy whose sense have grown like an adult but can only communicate with  by expressions."",",1405224910,1405220503
"136252",658731032,"""You don't expect a serial killer to be an 80 year old woman to be a serial killer"",",1406540562,1406432306
"136254",686007586,"""“Al Coleman: Journey” is a story of hope, inspiration, courage, and the refusal of a man to equate his heart failure with"",",1405386156,1405194521
"136261",1644639998,"""An indie documentary investigating what it takes to run for office as a third party candidate in Minnesota."",",1405095201,1402601597
"136276",269723886,"""A film about the human condition in Sierra Leone. Could the silence be broken in a world where culture is a war with human rights?"",",1405053695,1404924635
"136283",1997733020,"""When a snowstorm barricades people in a pub however they don't realise that the apocalypse is upon them."",",1404753379,1404488184
"136301",527063549,"""Filming an honest and compassionate fact based story about clergy abuse in the United States and the effect on it's victims"",",1405135272,1405025565
"136305",421633050,"""In 2057, a troubled man is trying to find his daughter and end a civil war in a ruined America."",",1405962957,1387927994
"136308",1894299701,"""A woman finds herself among the rotting inhabitants of Eden which is now banished from earth and embedded on a video cassette."",",1406053172,1406044683
"136393",877291343,"""This is the true story of Marsha Linehan who rose from the depths of despair to become one of the most famous therapists in the world."",",1404161120,1397842273
"136436",1930214781,"""A mulit-season drama focusing on the post-apocalyptic UK. A story of a dying sun and struggle for supplies. Adult-themes occur."",",1404927789,1404922080
"136533",864022207,"""Commissioner Garwood T. Bracket is the target of a Des Moines' socialite. Will the squad save him in time or stuck in training,"",",1405103308,1404938368
"136586",150091032,"""SlamBall to establish a new televised season in Las Vegas. #SlamBall"",",1406811697,1401490796
"136603",1940968376,"""A documentary based on the lives of today's generation of teens. Follow them all from star students & athletes to addicts & gang life."",",1404153034,1401504809
"136604",580432916,"""A teacher stumbles upon a clan of bears that stand, walk & talk just like her. But she is soon to discover yet another mystical secret."",",1404621299,1403991569
"136623",1535655735,"""This documentary looks back at what was once powerful nation in modern Europe and it's destruction from within."",",1406674651,1406410768
"136625",1461793624,"""What if you can get that childhood feeling of amazement again? Join Emran as he amazes the people of N.Y.C. with Mind Reading & Magic!"",",1406248296,1404795508
"136650",1172005029,"""Scorsese. Coppola.  Back when they were young and hungry... and carried guns.\n\nMovieopolis: the new web series."",",1405813861,1405397467
"136751",423403474,"""A child lost found by the worlds best of the best in Physic,Combat, Weapons,etc on an island. Until they are all murdered ..but the 1"",",1406100214,1404085568
"136757",120969040,"""A documentary featuring walking, talking story books of the black community in London, filming their history and spirit of the past."",",1404489957,1400550416
"136791",595787059,"""Video footage from the \""Hell House\"" has gone viral on our site iHorror.com with much controversy. We've decided to film a full night."",",1405960950,1405710326
"136796",444691836,"""Inside Toronto is a TV show that highlights what's the best things to do for travelers in Toronto! Join us to help promote Toronto!"",",1406464504,1382210873
"136808",1482179834,"""A year long documentary film on the Peterborough Huskies special needs hockey team on and off the ice and how it's changing lives"",",1405626283,1405474425
"136809",1713580798,"""A life coach unable to help herself, a love addict not in recovery. Hillary looks  back to move forward."",",1406861100,1405127379
"136816",1039906842,"""Affecting an estimated 40,00 people, Fabry Disease is a little known silent killer. This film takes a look at this fatal epidemic."",",1405703407,1405295973
"136834",310904408,"""PROJECT X is a fast paced, sports based reality TV show that is currently being considered by an LA production co."",",1404352037,1403538788
"136851",2001892085,"""Our film is about five friends and how precarious those friendships can be. It explores the complexity of the human condition."",",1406353510,1405308274
"136927",172389101,"""How hard is it to make a horror film? One where you actually have a slightly sleepless night? I'd like to try"",",1405277328,1405271119
"136966",1474868623,"""As rude and vulgar as it is sweet and heartfelt, this tale follows the antics of three college graduates who turn to a life of crime"",",1405143229,1405138736
"136982",1181562568,"""I'm going face to face with the heroes that fought for our country interviewing them as they tell me their stories. (What Went Wrong)"",",1405473499,1403574316
"137008",1383785610,"""An Independent animation from Studio Izune about young Jr. Arcs that are trying to protect the avians from a horde of uneasy spirits!"",",1404406728,1382251828
"137009",1732260383,"""Feature Film\nOriginal Screen Play and Production\n(Psychological Thriller/Drama) \nHints of Hitchcock and Polanski Styles"",",1405983507,1400884431
"137020",1640883126,"""\""Nightcall\"" is a Fantasy/Thriller set in Atlanta that follows Dennis Felch, a former Navy Sailor who is haunted by his sex addiction."",",1405372788,1405105651
"137035",837040062,"""BestTimer.TV is geared towards the use of Classic cars for daily drivers that enjoy listening to music as much as driving."",",1404447668,1403033089
"137119",1523298329,"""NexGen S.A.R. will become an amazing tool in the arsenal of Search and Rescue teams in communities throughout the U.S."",",1406570740,1404871044
"137138",1576174088,"""A feature length documentary exploring 30 years of Women's Week in Provincetown."",",1405476051,1405108214
"137141",1253966974,"""An experimental fiction film that investigates the fairytale notions of love."",",1404311507,1402707404
"137144",1085905859,"""All proceeds will go to launching a Female-Voiced ASMR Gaming Channel, specifically the purchase of a 3Dio binaural microphone"",",1404149332,1402689042
"137148",1965086895,"""9-5ers is a documentary series which highlights ordinary people doing extraordinary things."",",1406777416,1406498995
"137162",947549288,"""It is a new and exciting film production company with many projects awaiting creation."",",1406152621,1386936283
"137197",950768404,"""An action/comedy film based in a world of underground foam sword fighting."",",1404766364,1403916807
"137201",1105343339,"""I will travel to the South Pole and run around the geographic South Pole as many times as I can in one minute."",",1404927321,1404875907
"137221",1774506459,"""FOR WORLDWIDE FUTBOL FANS: Tracking the lives of players who directly experienced Brazil's cruel World Cup annihilation."",",1405219980,1405216670
"137232",210542227,"""A powerful politician tries to take advantage of a cunning young woman who turns the tables on men in American politics."",",1406524472,1401216313
"137259",762057934,"""If you had one chance to go on one epic journey across the world, would you take it?"",",1404850442,1404771500
"137301",1243948624,"""NIKE sues YUMS under an invalid trademark to try and squash this new competition, but the young brand fights back!"",",1404935209,1404790685
"137335",1917125910,"""Three young couples simultaneously take a misguided tour through the Pine Barrens of New Jersey in search of of a local urban legend."",",1404923389,1404869513
"137338",1857718068,"""Homeschool: Not so Freaky. A documentary about our experience homeschooling around the great state of California!"",",1404848397,1402967756
"137345",351425383,"""Sassquatch: Return of the Queen is an action-packed musical comedy full of LARPers, mythological creatures and a whole lot of WTF"",",1406880159,1405882750
"137354",597269542,"""Copout Adventures, a TV show, rewards our hometown heroes for their service and honors them with an exciting outdoor adventure."",",1406056415,1404588061
"137356",759956990,"""The greatest way of reaching people all around the world is through media and technology. We want to use them for God!"",",1405967524,1404747147
"137377",754640912,"""Celebration of the Armenian culture that blossoms around the world a century after the genocide."",",1404824226,1404155830
"137449",757551476,"""A beautiful, dazzling, visual poem to the greatest scientific discovery in history."",",1406554231,1406062671
"137459",1679823603,"""A movie based on the true story of the cat who rode the bus and touched the hearts of millions around the world."",",1404812394,1403532627
"137511",1103953511,"""Many Mansions is an ambitious short-film endeavor into the underground worlds of espionage that exposes esoteric realities."",",1404412731,1404401050
"137548",106694093,"""#RealBloodlines is a TV series that chronicles the lives of celebrity offsprings who live in the shadows of their Super Star parents."",",1406480813,1406443828
"137564",1620448135,"""Two Peace Symbols have teamed up to form PEACE OUT, a mediation agency specializing in war!"",",1405965091,1393599741
"137567",2078431289,"""A set of short animations made in collaboration with music composers."",",1406188368,1405257209
"137600",498467332,"""Web Television made by a kid, for everyone."",",1405979056,1405147038
"137648",1873907218,"""When Kevin suffers the holiday heartbreak of his life, Brad and friends come to the rescue with a disastrous guys night out."",",1405965744,1405471530
"137668",1879952169,"""Full feature length documentary focused around what it takes for an average everyday person to become a competitive bodybuilder."",",1405536099,1405372484
"137726",1890482353,"""The world is more visual today. I want to make my book a film about the horrors that just one child experienced in her life. Painful..."",",1406902299,1406726460
"137728",1190775962,"""A Company that follows, records, and posts videos of public servants performing duties in an attempt to provide accountability."",",1405074791,1404868930
"137736",902077689,"""\""#RealBloodlines is a new TV series based on the REAL life stories and REAL life situations of celebrity offspring\"""",",1406430658,1406405642
"137752",1518952935,"""V-Twin Thunder brings the best of the American Motorcycle culture with Jay Barbieri & Michele Smith former hosts of American Thunder"",",1406049919,1402278420
"137765",578787594,"""Worried about what to wear? How to act? Where not to go? A Youtube series aimed at girls 15-25. Starting in Malaysia!"",",1404884034,1404878576
"137850",237286324,"""Team Animate creates videos both funny, and original series, such as \""The End is Among Us\"" with our own ideas, scenes, and names!"",",1405873964,1405868089
"137898",4712904,"""Need funds to shoot in 4k in Vanuatu, New Caledonia, Cook Islands, Samoa, New Zealand and Fiji"",",1404515908,1404513235
"137902",1155229852,"""A behind-the-scenes look at Texas' most delicious pit stop, Czech Stop."",",1404159473,1403293242
"137935",882137099,"""An original comedy talk show that has a different take on just about everything."",",1404915059,1404664279
"137962",1338742247,"""I want to make a video dairy about the transitions from male to female.I want to help other people who are in a similar position as me"",",1405627304,1405190751
"137964",290797501,"""A documentary about the late Cuban exiled comedian Guillermo Alvarez Guedes"",",1406158613,1397316622
"137983",563686647,"""Movie: A poker pro on death row must use all his skills to win his freedom on the comeback TV show of a disgraced Idol judge."",",1404424958,1402733361
"138003",409274601,"""Join Black American History, Inc. in telling the robust history and experience of ALL AMERICANS!"",",1405702759,1404497326
"138062",1828357380,"""For two years I've been animating my original series, Deadstar. Now edited it into a feature film and I hope to release it theatrically"",",1405459408,1405084476
"138102",1675595919,"""Hearing Voices, an animated short series delving into the minds of madness. Illustrated by Jakob, animated by Sid. Are you in?"",",1404494207,1404064968
"138194",1785891429,"""Pam and Lorrie wish to create a music video to promote the song and the book \""I am a Woman\""."",",1405955524,1399556757
"138246",1893315538,"""A stop-motion animated, timeless, family-friendly-but-WAY-funny Christmas Special! \""Rudolph\"" meets a summer-action-blockbuster!!!"",",1404774466,1404234429
"138357",1240254567,"""New York Quest is just that a very simple quest."",",1406911980,1336255891
"138446",899500118,"""Call it an item on my Bucket List. Call it my mid-life crisis. \""How much can you know about yourself, if you've never been in a fight?\"""",",1406652499,1404934092
"138462",1543152104,"""The Bible is an animated experimental sci-fi docudrama."",",1404740136,1399689172
"138504",1369724090,"""A true story on film.  Read Chapter 1 at www.renduchic.com    Abused woman flees to Mexico and spends one week in Copala Mexico."",",1404154891,1403729947
"138511",1732478535,"""FRAUD is a documentary that delves into the state of racism in America. It challenges us to stop denying it and work to eliminate it."",",1406256068,1402027901
"138532",1572707729,"""Please join me in finding the truth about God and Jesus."",",1404936405,1401826307
"138559",1409206728,"""so i want to make a youtube channel that is totally influenced by the people that watch it. it can be whatever the fans want."",",1404844097,1404676356
"138584",1081510359,"""Film about a greedy king who risks all by playing a mysterious board game."",",1405864433,1405797871
"138585",1302664776,"""Serial killer Billy is still alive and is more hungrier for revenge then ever! This time on an island Amusement park. Horror movie"",",1404964608,1404781207
"138589",1124863822,"""I am a 30yrs old African immigrant that has been in America 12+ yrs. I have only had the opportunity to go back home to see family once"",",1404834065,1404829279
"138610",926916117,"""Mexican Cooking Network is dedicated to educating and inspiring people around the world to cook authentic Mexican food."",",1404093833,1401036615
"138633",1556012506,"""It is a vlog dedicated to discussing single womens' dating scenarios with critiques. It is highly entertaining and holiday thematic."",",1406414736,1405482664
"138648",91438482,"""\""I am the T\"" is an inspirational documentary about the stories of transmen from each continent"",",1406837780,1406832236
"138652",1691738383,"""A short film inspired by a play called Dear Mr Lampard that won the 2008 BBC Africa radio play competition."",",1406753571,1406072600
"138678",1416538019,"""Want to try to make a Ninja Zombies movie.  Ninjas + Zombies = EPIC!"",",1405985143,1405693918
"138745",1760892298,"""This project was canceled by the creator.  We dedicde to go with a different source of funding."",",1406632341,1405993538
"138766",1060095007,"""Imagine living in a world with no electric bill, no house payment, no car payment, no need for gasoline, and no grocery bill..."",",1404958591,1404834822
"138779",348588457,"""A DOUBLE FEATURE. A horror/action about zombes vs. Americans. And a sexy killer nun vs. a religious cult."",",1405834343,1405810474
"138781",2046230325,"""A non-typical film about your typical every day fishy family"",",1406698362,1406605662
"138803",1510811266,"""A documentary following Kevin's journey attempting to break his fear of flying by getting his private pilot license."",",1405400621,1404844931
"138871",246878213,"""Seth recruits his loyal neighbors to throw a party, pay back a $25k debt to the mob, and an eviction notice by the end of the day."",",1405704827,1404151283
"138891",1604749259,"""You don't expect a serial killer to be an 80 year old woman to be a serial killer"",",1406629316,1406628746
"138902",1171908050,"""I'm trying to fund a short trip to northern California in hopes to find my birth father. I have never met him, I know where to look."",",1405143501,1404786408
"138935",279254839,"""Bring awareness to the plight of women, children and families having to drink from contaminated sources of water."",",1405128473,1404405962
"138936",1916121237,"""A POV Documentary in pan-sexuality acceptance in the 21st Century. How would it be accepted in family, friends and in the public eye."",",1405723099,1405584480
"138938",381771376,"""Mario + Luigi + Xbox One + Sledge Hammer = Internet History"",",1405132136,1404841258
"138947",108569837,"""The journey of falling in love and finding that perfect person... The love of your life, and popping that big question!"",",1405700768,1405558481
"138953",2080188223,"""I will produce a short video to tastefully point out to Brazil how badly they got rekt. It will be very tasteful. And very short."",",1404923185,1404853333
"138958",1473227895,"""I am filming a documentary in Romania the location I was kidnapped and robbed. The focus will be on my personal journey of rediscovery."",",1405378661,1404949565
