,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,outcome,duration,launchyr,launchmo,avgpledge,category_combo,log_goal,norm_goal,duration2,duration3,norm_duration,predict,SSTO,SSR,blurb,launch,created,loghours,text,score1,score2,category2
270,1251916944,Finishing a Wanderful Expansion & Renovation,Music,Music,USD,2014-07-22,30000.0,2014-07-14,1485.0,failed,18,US,1485.0,1485.0,30000.0,0,8,2014,7,82.5,Music:Music,10.308952660644302,1.0697811118798002,2,-24.6339470316038,-1.4462630128574199,0.199996212358892,0.0430326574367543,5.5456770913050206e-05,"Growing a tavern built for wanderers and wonderers in  The Heart of the Arts  on the Palouse Hills.,",1405289052,1405216924,2.997508472955247,"Finishing a Wanderful Expansion & Renovation Growing a tavern built for wanderers and wonderers in  The Heart of the Arts  on the Palouse Hills.,",-0.021743943878627162,-0.020774873036392343,Music
271,1253240617,The Integrated Tailgate Ramp,Product Design,Design,USD,2014-09-08,50000.0,2014-07-25,1.0,failed,1,US,1.0,1.0,50000.0,0,45,2014,7,1.0,Design:Product Design,10.819778284410301,0.985423848886426,9,12.366052968396199,-2.0424263439618997,0.19307335059979602,0.0430326574367543,0.00020649092386024,"The Integrated Tailgate Ramp is a ramp which stores in the tailgate of a pickup truck and simply slides in and out of the tailgate.,",1406306619,1405962493,4.5600740239172985,"The Integrated Tailgate Ramp The Integrated Tailgate Ramp is a ramp which stores in the tailgate of a pickup truck and simply slides in and out of the tailgate.,",-0.019550290773051482,-0.01638502458404211,Product Design
272,1253598388,CARRYBINER - The Carabiner That Carries More,Product Design,Design,USD,2014-08-09,1000.0,2014-07-11,1820.0,successful,135,US,1820.0,1820.0,1000.0,1,29,2014,7,13.4814814814815,Design:Product Design,6.9077552789821395,-1.50349414527295,6,-3.6339470316038196,-2.44377859628564,0.34434462949414,0.628146372116286,0.0187420170973341,"Some items don't attach to the everyday carabiner.  Luckily, the CARRYBINER holds just about anything and keeps it readily available.,",1405113563,1403757755,5.931219020092699,"CARRYBINER - The Carabiner That Carries More Some items don't attach to the everyday carabiner.  Luckily, the CARRYBINER holds just about anything and keeps it readily available.,",-0.008699789211586133,-0.005035047640726859,Product Design
273,1254926483,North Goes South...a little bit,Music,Music,USD,2014-08-01,300.0,2014-07-09,25.0,failed,1,US,25.0,25.0,300.0,0,23,2014,7,25.0,Music:Music,5.7037824746562,-1.45893786164666,5,-9.633947031603821,-2.31980512913194,0.19849897949959802,0.0430326574367543,7.99980546440848e-05,"We are having a concert at the Cannon Falls Band shell at John Burch Park because we've always wanted to do it.,",1404928990,1404712292,4.097570833688327,"North Goes South...a little bit We are having a concert at the Cannon Falls Band shell at John Burch Park because we've always wanted to do it.,",-0.011701479819917432,-0.006152428956402925,Music
274,1256184779,Custom routed 3 Dimensional signs by Veteran Owned business,Art,Art,USD,2014-08-16,30000.0,2014-07-17,275.0,failed,2,US,275.0,275.0,30000.0,0,30,2014,7,137.5,Art:Art,10.308952660644302,1.32402925727493,6,-2.6339470316038196,-2.44636402791532,0.110189395118768,0.0430326574367543,0.00945829141085923,"Veteran Owned Small business raising funds to purchase  CNC router expanding sign making capabilities to include 3 Dimensional signs.,",1405625023,1405533029,3.240789512068925,"Custom routed 3 Dimensional signs by Veteran Owned business Veteran Owned Small business raising funds to purchase  CNC router expanding sign making capabilities to include 3 Dimensional signs.,",-0.016520319656799502,-0.0028188426283492535,Art
275,1257035725,LUCKY MAN - a true story of ordinary men who became heroes,Documentary,Film & Video,GBP,2014-08-14,110000.0,2014-07-15,241.0,canceled,7,GB,412.54,402.23,183590.36,0,30,2014,7,34.4285714285714,Film & Video:Documentary,12.120462250343401,1.7017377403531497,6,-2.6339470316038196,-2.2095413663828998,0.139614271332896,0.0430326574367543,0.00460075578554064,"Over 70 years on, the remaining unsung heroes of ‘the worst journey in the world’ travel to Russia to reunite with their shipmates.,",1405455878,1405434578,1.777773227253315,"LUCKY MAN - a true story of ordinary men who became heroes Over 70 years on, the remaining unsung heroes of ‘the worst journey in the world’ travel to Russia to reunite with their shipmates.,",-0.022751646411449587,-0.022393246901352283,Documentary
276,1257668599,Tacos for world peace.,Food,Food,USD,2014-08-10,30.0,2014-07-11,3.0,failed,3,US,3.0,3.0,30.0,0,30,2014,7,1.0,Food:Food,3.4011973816621603,-0.7725396111745491,6,-2.6339470316038196,-3.34943017765338,0.200203961671996,0.0430326574367543,5.24057413804726e-05,"I hope by making tacos for my friends and family, it will bring about peace in Michigan and around the world.,",1405101202,1404774245,4.508894818317559,"Tacos for world peace. I hope by making tacos for my friends and family, it will bring about peace in Michigan and around the world.,",-0.008137867580255035,0.02889547160477579,Food
277,1257771766,Egg Salad,Food,Food,USD,2014-08-07,10.0,2014-07-08,9.99,failed,1,US,9.99,9.99,10.0,0,30,2014,7,9.99,Food:Food,2.30258509299405,-1.13340251543678,6,-2.6339470316038196,-3.493054195806,0.24573355321676002,0.0430326574367543,0.00146615554058728,"Enough hullabaloo surrounding potato salad, Isn't it time egg salad got its due ?  What came first, the egg or the potato ???,",1404854628,1404831351,1.8665319031178575,"Egg Salad Enough hullabaloo surrounding potato salad, Isn't it time egg salad got its due ?  What came first, the egg or the potato ???,",0.2899792365029521,-0.09888284440295464,Alternative
278,1259530879,Konditori18,Food,Food,USD,2014-09-09,80000.0,2014-07-20,1.0,failed,1,US,1.0,1.0,80000.0,0,51,2014,7,1.0,Food:Food,11.289781913656,1.81863614217935,11,18.3660529683962,-3.1673895206801896,0.0665703083597904,0.0430326574367543,0.0198451554438403,"A Swedish culinary dream in every bite.,",1405815523,1405380506,4.794451265322769,"Konditori18 A Swedish culinary dream in every bite.,",-0.018968494289485258,-0.016462739053233418,Food
279,1261201085,Swing Whistle Golf Swing Tempo Trainer,Product Design,Design,USD,2014-08-31,40000.0,2014-07-29,300.0,canceled,5,US,300.0,300.0,40000.0,0,33,2014,7,60.0,Design:Product Design,10.5966347330961,0.8434548473299591,7,0.36605296839618295,-1.8617054477759298,0.20142781871432103,0.0430326574367543,3.6184122174279704e-05,"A unique effective golf swing training device using sound to focus on tempo and timing, using your OWN equipment.,",1406659148,1399582029,7.583688337506969,"Swing Whistle Golf Swing Tempo Trainer A unique effective golf swing training device using sound to focus on tempo and timing, using your OWN equipment.,",-0.021745660160548585,-0.018101183692890307,Product Design
280,1261731394,Better Potato Salad - Boston,Food,Food,USD,2014-08-17,50.0,2014-07-08,0.0,failed,0,US,0.0,0.0,50.0,0,40,2014,7,0.0,Food:Food,3.9120230054281495,-0.6047479160832421,8,7.36605296839618,-2.34025921917379,0.18240042712404697,0.0430326574367543,0.000627137601426382,"Basically I am just making a potato salad better with a goal of making it better than Zack Danger Brown's Potato Salad.,",1404837022,1404794517,2.468687870607258,"Better Potato Salad - Boston Basically I am just making a potato salad better with a goal of making it better than Zack Danger Brown's Potato Salad.,",0.471663130903443,-0.08368184840830065,Alternative
281,126512184,"Gidgi: A phone case, wallet, and solar charger all in one.",Product Design,Design,USD,2014-08-29,20000.0,2014-07-29,8265.0,failed,86,US,8265.0,8265.0,20000.0,0,31,2014,7,96.1046511627907,Design:Product Design,9.90348755253613,0.40245884912067,7,-1.63394703160382,-2.37928084558498,0.22800764962153602,0.0430326574367543,0.000422898946561423,"Tired of charging your phone? Gidgi harvests energy all day, any time your phone is out of your pocket, so you never run low.,",1406664395,1400009581,7.522161936065976,"Gidgi: A phone case, wallet, and solar charger all in one. Tired of charging your phone? Gidgi harvests energy all day, any time your phone is out of your pocket, so you never run low.,",-0.02417343306410801,-0.022691052656180474,Product Design
282,1265299701,Artists' Lounge- Detroit,Art,Art,USD,2014-09-29,350000.0,2014-07-31,191.0,failed,6,US,191.0,191.0,350000.0,0,60,2014,7,31.8333333333333,Art:Art,12.7656884334656,2.35463152572885,12,27.3660529683962,-2.1723595366853403,0.083037890274335,0.0430326574367543,0.0154766668211993,"The Artists' Lounge will be a co-working studio & accessible art community for all types of artists!,",1406824022,1405623752,5.809367965005324,"Artists' Lounge- Detroit The Artists' Lounge will be a co-working studio & accessible art community for all types of artists!,",-0.03082592164618611,-0.040688396661039045,Art
283,1265600731,Crochet for Care,Art,Art,CAD,2014-08-11,5000.0,2014-07-12,0.0,failed,0,CA,0.0,0.0,4587.16,0,30,2014,7,0.0,Art:Art,8.4310163751748,0.536233753489764,6,-2.6339470316038196,-2.69187079853477,0.130987790381,0.0430326574367543,0.00584542089214184,"Crochet for care - making beautiful pieces to gift to those who need a pick-me-up,",1405138574,1404960411,3.901765016141864,"Crochet for Care Crochet for care - making beautiful pieces to gift to those who need a pick-me-up,",-0.009591234576308517,0.005512391626690381,Art
284,1265907362,The Groove is Not Trivial documentary film,Documentary,Film & Video,USD,2014-08-20,40000.0,2014-07-21,44862.0,successful,300,US,44862.0,44862.0,40000.0,1,30,2014,7,149.54,Film & Video:Documentary,10.5966347330961,0.842741596840446,6,-2.6339470316038196,-2.40875471330799,0.180790189775963,0.628146372116286,0.00071037989745119,"A film about Scottish fiddler Alasdair Fraser, the artists around him, and the power of traditional music to change people's lives!,",1405970093,1404847053,5.742860727520047,"The Groove is Not Trivial documentary film A film about Scottish fiddler Alasdair Fraser, the artists around him, and the power of traditional music to change people's lives!,",-0.028578596989063294,-0.03871693937352928,Documentary
285,1267186895,Potato Salad 4Real,Food,Food,USD,2014-08-24,20000.0,2014-07-25,51.0,failed,2,US,51.0,51.0,20000.0,0,30,2014,7,25.5,Food:Food,9.90348755253613,1.36327785566085,6,-2.6339470316038196,-2.4993713796879704,0.0757949639038315,0.0430326574367543,0.0173312429698778,"The most delicious potato salad, and all you do is add the cooked potatoes and enjoy.,",1406313382,1405090195,5.828281181234964,"Potato Salad 4Real The most delicious potato salad, and all you do is add the cooked potatoes and enjoy.,",0.3590395744881113,-0.12164152938716845,Alternative
286,1267291022,Philosophy Walk TV,Documentary,Film & Video,USD,2014-09-05,25000.0,2014-07-27,80.0,failed,1,US,80.0,80.0,25000.0,0,40,2014,7,80.0,Film & Video:Documentary,10.1266311038503,0.577796056489294,8,7.36605296839618,-1.8464392807210401,0.195264179551714,0.0430326574367543,0.00014832714239868702,"Videos about the history of philosophy one short walk at a time.,",1406489530,1405762211,5.308431325377554,"Philosophy Walk TV Videos about the history of philosophy one short walk at a time.,",-0.022092126270462174,-0.020469755052987242,Documentary
287,1269969691,Aer Duffel Pack: The Modern Office and Gym Bag,Product Design,Design,USD,2014-08-10,45000.0,2014-07-11,111471.0,successful,717,US,111471.0,111471.0,45000.0,1,30,2014,7,155.468619246862,Design:Product Design,10.714417768752499,0.9183910929617259,6,-2.6339470316038196,-2.39335667614268,0.19700367119362802,0.628146372116286,0.000108982564502087,"Simplify the way you carry your gym and office essentials. Designed for the modern workplace.,",1405059919,1399049754,7.420273635933256,"Aer Duffel Pack: The Modern Office and Gym Bag Simplify the way you carry your gym and office essentials. Designed for the modern workplace.,",-0.022644789238955347,-0.022499594802125274,Product Design
288,1271977421,L.A. Vida Skate Supply Launch,Product Design,Design,USD,2014-08-27,1000.0,2014-07-28,0.0,failed,0,US,0.0,0.0,1000.0,0,30,2014,7,0.0,Design:Product Design,6.9077552789821395,-1.50349414527295,6,-2.6339470316038196,-2.8910100959806297,0.34434462949414,0.0430326574367543,0.0187420170973341,"I am trying to raise money to print my own shop boards tees griptape and wheels.,",1406567305,1406176576,4.687080379593022,"L.A. Vida Skate Supply Launch I am trying to raise money to print my own shop boards tees griptape and wheels.,",-0.02301392463377031,-0.015743021346186447,Product Design
289,1274066185,Newtropolis & The Fantastic Fur Playing Cards,Art,Art,USD,2014-08-15,1500.0,2014-07-16,1933.09,successful,52,US,1933.09,1933.09,1500.0,1,30,2014,7,37.1748076923077,Art:Art,7.3132203870903005,0.0673176031519431,6,-2.6339470316038196,-2.8380027442079903,0.172810599995238,0.628146372116286,0.0011994130114428199,"A unique, Limited Edition, semi-transformational deck of cards drawn by U.K. Playing Card Artist, Peter Wood. Can you find the pips?,",1405470690,1393903276,8.075013440668588,"Newtropolis & The Fantastic Fur Playing Cards A unique, Limited Edition, semi-transformational deck of cards drawn by U.K. Playing Card Artist, Peter Wood. Can you find the pips?,",-0.026332097022541592,-0.027791365179208643,Art
290,1274118551,FREE HUGS,Food,Food,GBP,2014-08-25,25000.0,2014-07-16,15.0,failed,2,GB,25.68,24.87,41455.93,0,40,2014,7,7.5,Food:Food,10.6323862142632,1.60270034410086,8,7.36605296839618,-1.8062513954126103,0.0461184709530928,0.0430326574367543,0.026025649701417006,"FREE HUGS is a Manchester, UK based cafè. The cafè is special due to the service provided. Something which has been lost in time.,",1405468307,1405369729,3.3099142675184705,"FREE HUGS FREE HUGS is a Manchester, UK based cafè. The cafè is special due to the service provided. Something which has been lost in time.,",-0.023070833067473973,-0.018652938257220534,Food
291,127442366,Christina Lynn's Catering,Food,Food,USD,2014-08-27,50000.0,2014-07-28,0.0,failed,0,US,0.0,0.0,50000.0,0,30,2014,7,0.0,Food:Food,10.819778284410301,1.66425331175514,6,-2.6339470316038196,-2.3795826625352405,0.069324696240208,0.0430326574367543,0.0190767052414817,"full of talent but working out of our apartment! trying to get recognized for what we love doing! Looks great taste & taste even better,",1406575236,1406090145,4.903402656741304,"Christina Lynn's Catering full of talent but working out of our apartment! trying to get recognized for what we love doing! Looks great taste & taste even better,",-0.00824822182736659,-0.010765452225042252,Food
292,127453062,? Maid Cafe Party ?,Art,Art,USD,2014-09-07,3000.0,2014-07-09,100.0,failed,2,US,100.0,100.0,3000.0,0,60,2014,7,50.0,Art:Art,8.00636756765025,0.35809330013996504,12,27.3660529683962,-2.6083119018483703,0.154380040048476,0.0430326574367543,0.00281569285878601,"217 Maid Cafes in Tokyo, Japan, and God help me, I want to visit and photograph every one... and then bring one to San Francisco!,",1404932802,1404771153,3.80449347248548,"? Maid Cafe Party ? 217 Maid Cafes in Tokyo, Japan, and God help me, I want to visit and photograph every one... and then bring one to San Francisco!,",-0.01895851506266038,-0.006621470472219393,Art
293,1276555855,Appleholics,Food,Food,USD,2014-08-23,100.0,2014-07-24,0.0,failed,0,US,0.0,0.0,100.0,0,30,2014,7,0.0,Food:Food,4.60517018598809,-0.37706877282399,6,-2.6339470316038196,-3.19203214589332,0.16125487077889902,0.0430326574367543,0.00213335645938415,"Crafting an alcoholic apple cider. Looking to use a variety of apples and spices as well as experimenting with differing alcohol %s.,",1406182595,1405368250,5.421450263672505,"Appleholics Crafting an alcoholic apple cider. Looking to use a variety of apples and spices as well as experimenting with differing alcohol %s.,",-0.017958288174528686,-0.010257095989504165,Food
294,1276853382,Lasagna,Food,Food,USD,2014-08-13,30.0,2014-07-14,0.0,failed,0,US,0.0,0.0,30.0,0,30,2014,7,0.0,Food:Food,3.4011973816621603,-0.7725396111745491,6,-2.6339470316038196,-3.34943017765338,0.200203961671996,0.0430326574367543,5.24057413804726e-05,"I would really love to make a big pan of lasagna, and with your help this can be possible!,",1405361723,1404874226,4.908350291110748,"Lasagna I would really love to make a big pan of lasagna, and with your help this can be possible!,",-0.005627549865063824,0.03866788862276158,Food
295,1277384740,Smartphone Screen Image Magnifier,Product Design,Design,USD,2014-08-01,38600.0,2014-07-02,709.0,failed,22,US,709.0,709.0,38600.0,0,30,2014,7,32.2272727272727,Design:Product Design,10.5610075554529,0.820788026763181,6,-2.6339470316038196,-2.4134123331629,0.20277208187515097,0.0430326574367543,2.1818808857939998e-05,"SSim creates the perfect space over your smartphone screen to better view photos, take pictures or shoot video,",1404325905,1401474311,6.674699569697276,"Smartphone Screen Image Magnifier SSim creates the perfect space over your smartphone screen to better view photos, take pictures or shoot video,",-0.011032563658066045,-0.01941639734701792,Product Design
296,1277986615,Sun Village,Documentary,Film & Video,GBP,2014-08-07,1100.0,2014-07-08,2046.0,successful,65,GB,3507.8,3438.14,1848.46,1,30,2014,7,31.476923076923104,Film & Video:Documentary,7.52210813897566,-0.890398445312991,6,-2.6339470316038196,-2.8106943856741298,0.290987693876992,0.628146372116286,0.00697969203800937,"Sun Village - an orphanage for children whose parents are in prison. This is a documentary to help them tell their stories.,",1404818530,1403556282,5.859715691803533,"Sun Village Sun Village - an orphanage for children whose parents are in prison. This is a documentary to help them tell their stories.,",-0.02126527593925337,-0.023688929984310825,Documentary
297,1278242977,The Best Hamburger Ever,Food,Food,USD,2014-08-07,20.0,2014-07-08,0.0,failed,0,US,0.0,0.0,20.0,0,30,2014,7,0.0,Food:Food,2.99573227355399,-0.9057233721775308,6,-2.6339470316038196,-3.40243752942603,0.215804471106672,0.0430326574367543,6.991181338919979e-05,"I am setting out to discover the best hamburger recipe ever!,",1404795003,1404676218,3.496381290868421,"The Best Hamburger Ever I am setting out to discover the best hamburger recipe ever!,",-0.008290797872986973,0.01866906162210681,Food
298,1278635926,Show This When I'm Dead - Documentary Project,Documentary,Film & Video,CAD,2014-08-23,3850.0,2014-07-24,0.0,failed,0,CA,0.0,0.0,3547.08,0,30,2014,7,0.0,Film & Video:Documentary,8.17388000879049,-0.522988409541787,6,-2.6339470316038196,-2.7254868053227996,0.238115280210988,0.0430326574367543,0.0009407800219323689,"Once my life reaches its ultimate conclusion, I want to leave a glorious video behind to be shown when I'm dead.,",1406187798,1405985467,4.028971124737623,"Show This When I'm Dead - Documentary Project Once my life reaches its ultimate conclusion, I want to leave a glorious video behind to be shown when I'm dead.,",0.004286322296379033,0.016634218736451316,Documentary
299,1279256684,"Universal Towel for Yoga, Beach, Travel, Life. ECO Friendly!",Product Design,Design,USD,2014-08-18,15000.0,2014-07-17,65853.22,successful,730,US,65853.22,65853.22,15000.0,1,32,2014,7,90.2098904109589,Design:Product Design,9.61580548008435,0.21942897283190999,7,-0.633947031603817,-2.17172404801995,0.23924566239098002,0.628146372116286,0.0010114002612245,"We are minimalists. We create versatile products so you need less stuff to do more of the things you love — Own less. Do more.,",1405631955,1404958492,5.23149921198246,"Universal Towel for Yoga, Beach, Travel, Life. ECO Friendly! We are minimalists. We create versatile products so you need less stuff to do more of the things you love — Own less. Do more.,",-0.02631731520292159,-0.024555927385561782,Product Design
300,1281158361,Power of Love Experiment,Documentary,Film & Video,USD,2014-09-15,6000.0,2014-07-17,490.0,failed,8,US,490.0,490.0,6000.0,0,60,2014,7,61.25,Film & Video:Documentary,8.699514748210191,-0.226683080397026,12,27.3660529683962,-2.5448198278128396,0.244496815790625,0.0430326574367543,0.00137297469245381,"The Power of Love Experiment Raising Worldwide Awareness On The Subject of Love,",1405634200,1405595611,2.3720334163026235,"Power of Love Experiment The Power of Love Experiment Raising Worldwide Awareness On The Subject of Love,",-0.023365089034285705,-0.015995841754082467,Documentary
301,1282026071,Peanut Butter & Jelly,Food,Food,USD,2014-09-19,10.0,2014-07-21,1.0,failed,1,US,1.0,1.0,10.0,0,60,2014,7,1.0,Food:Food,2.30258509299405,-1.13340251543678,12,27.3660529683962,-3.13077666737029,0.24573355321676002,0.0430326574367543,0.00146615554058728,"Let's change how the world views PB&J. Bon appétit!,",1405970456,1405800440,3.8549587048064686,"Peanut Butter & Jelly Let's change how the world views PB&J. Bon appétit!,",-0.015514852268045078,0.0059838522997886934,Food
302,1282493469,"""""""""perfect"""""""" steak sauce",Food,Food,USD,2014-08-21,100.0,2014-07-22,0.0,failed,0,US,0.0,0.0,100.0,0,30,2014,7,0.0,Food:Food,4.60517018598809,-0.37706877282399,6,-2.6339470316038196,-3.19203214589332,0.16125487077889902,0.0430326574367543,0.00213335645938415,"Mission: To come up with a new and revolutionary sauce to compliment a steak,",1406041251,1405958059,3.140217343895867,"perfect steak sauce Mission: To come up with a new and revolutionary sauce to compliment a steak,",-0.023100164664989722,-0.009256517809007355,Food
303,1283315855,Rotation411,Documentary,Film & Video,USD,2014-08-08,15000.0,2014-07-24,16.0,failed,2,US,16.0,16.0,15000.0,0,15,2014,7,8.0,Film & Video:Documentary,9.61580548008435,0.28983876745496995,3,-17.6339470316038,-2.1307546214268203,0.21197178186747498,0.0430326574367543,2.05085730693572e-05,"An overview of basic Astrology and how it relates to Religion, Psychology, and Astronomy through the use of visuals and animations.,",1406231505,1405914696,4.477365223165585,"Rotation411 An overview of basic Astrology and how it relates to Religion, Psychology, and Astronomy through the use of visuals and animations.,",-0.013422820443318093,-0.007252742096746388,Documentary
304,1283356406,The Backyard: Twenty Years & Still Counting,Documentary,Film & Video,USD,2014-08-13,65000.0,2014-07-14,2645.0,canceled,14,US,2645.0,2645.0,65000.0,0,30,2014,7,188.92857142857102,Film & Video:Documentary,11.082142548877801,1.1164269954051798,6,-2.6339470316038196,-2.3452832010499103,0.16673110241366298,0.0430326574367543,0.0016574702210384099,"To celebrate and document twenty plus years of the Backyard and its influence on the Austin and national music scenes.,",1405354959,1367349987,9.26453842679264,"The Backyard: Twenty Years & Still Counting To celebrate and document twenty plus years of the Backyard and its influence on the Austin and national music scenes.,",-0.02425318557809408,-0.025007103997633333,Documentary
305,1283666818,"Kawika Kahiapo CD - """"""""Ku'u 'Aina Aloha""""""""",Music,Music,USD,2014-08-11,16000.0,2014-07-12,16041.0,successful,155,US,16041.0,16041.0,16000.0,1,30,2014,7,103.49032258064501,Music:Music,9.68034400122192,0.7246093636475809,6,-2.6339470316038196,-2.5285434304607204,0.19979134100560603,0.628146372116286,5.8550068561771705e-05," Ku'u 'Aina Aloha  (My beloved land)…in the works for over five years.  My mana'o (thoughts), slack key, and passion through music.,",1405157301,1402955048,6.416302360770073,"Kawika Kahiapo CD - Ku'u 'Aina Aloha  Ku'u 'Aina Aloha  (My beloved land)…in the works for over five years.  My mana'o (thoughts), slack key, and passion through music.,",-0.022885341188981136,-0.022936633736568752,Music
306,128548344,Custom Design Tables,Product Design,Design,GBP,2014-07-24,1000.0,2014-07-10,0.0,failed,0,GB,0.0,0.0,1698.8,0,14,2014,7,0.0,Design:Product Design,7.43767739843912,-1.1663456426211398,3,-18.6339470316038,-3.2673113582909195,0.41553191736995004,0.0430326574367543,0.0433009381601908,"Custom made tables made to any size, colour and with any stencil,",1404946830,1404841010,3.3808056920139213,"Custom Design Tables Custom made tables made to any size, colour and with any stencil,",-0.02462793356801579,-0.021636386396402925,Product Design
307,1285488904,I want to make a cake for my girlfriend.,Food,Food,USD,2014-07-20,20.0,2014-07-06,84.0,successful,11,US,84.0,84.0,20.0,1,14,2014,7,7.63636363636364,Food:Food,2.99573227355399,-0.9057233721775308,3,-18.6339470316038,-3.84326272426331,0.215804471106672,0.628146372116286,6.991181338919979e-05,"My attempt to make a cake for my girlfriend!,",1404610343,1404604856,0.42144781261477404,"I want to make a cake for my girlfriend. My attempt to make a cake for my girlfriend!,",0.01799904350293794,0.12245849631984891,Alternative
308,1287034578,Passing Through,Documentary,Film & Video,GBP,2014-08-07,15000.0,2014-07-08,0.0,failed,0,GB,0.0,0.0,25206.27,0,30,2014,7,0.0,Film & Video:Documentary,10.1348480520754,0.582428028780682,6,-2.6339470316038196,-2.4691251090715096,0.195003763164365,0.0430326574367543,0.000154738162242263,"2 inexperienced explorers on a road trip through 12 European countries in 5 weeks. Documenting the non-tourist areas of each country,",1404839631,1404746682,3.251117110175219,"Passing Through 2 inexperienced explorers on a road trip through 12 European countries in 5 weeks. Documenting the non-tourist areas of each country,",-0.023250314395215223,-0.019373970549852994,Documentary
309,1288006665,Guacamole,Food,Food,USD,2014-08-03,20.0,2014-07-19,1.0,failed,1,US,1.0,1.0,20.0,0,15,2014,7,1.0,Food:Food,2.99573227355399,-0.9057233721775308,3,-17.6339470316038,-2.7609203201053303,0.215804471106672,0.0430326574367543,6.991181338919979e-05,"I'm a hungry and broke college student that needs your help to make a batch of guacamole!,",1405796645,1405472786,4.499374390424525,"Guacamole I'm a hungry and broke college student that needs your help to make a batch of guacamole!,",0.012730412150588209,0.062211805734112696,Food
310,1288713582,Canadian Potato Salad,Food,Food,CAD,2014-08-07,10.0,2014-07-08,0.0,failed,0,CA,0.0,0.0,9.16,0,30,2014,7,0.0,Food:Food,2.21484617868604,-1.16222225444806,6,-2.6339470316038196,-3.50452449843346,0.24983033579536698,0.0430326574367543,0.0017966741418750198,"Basically, I'm just making a potato salad. I haven't decided what kind yet. I bet the canadian recipe will beat the american one,",1404841276,1404787681,2.7005219346814187,"Canadian Potato Salad Basically, I'm just making a potato salad. I haven't decided what kind yet. I bet the canadian recipe will beat the american one,",0.32919243616990773,0.03873055816130833,Alternative
311,1289298177,Katherine Sprules Cake Designs #cakestarter,Food,Food,USD,2014-09-20,12000.0,2014-07-22,12635.0,successful,122,US,12635.0,12635.0,12000.0,1,60,2014,7,103.565573770492,Food:Food,9.39266192877014,1.1954861605695402,12,27.3660529683962,-2.4813277537773097,0.0801197619455824,0.628146372116286,0.0162112432766082,"Life is too short to skip dessert.  Help bring more cake to the world by helping us outfit our Brooklyn kitchen.,",1406034852,1403219377,6.661952419775677,"Katherine Sprules Cake Designs #cakestarter Life is too short to skip dessert.  Help bring more cake to the world by helping us outfit our Brooklyn kitchen.,",-0.027112457641484653,0.001065995806243014,Food
312,1289366597,Jason Bucks Songs at the Sea Palace Studio,Music,Music,USD,2014-08-25,3200.0,2014-07-26,685.0,failed,15,US,685.0,685.0,3200.0,0,30,2014,7,45.6666666666667,Music:Music,8.07090608878782,-0.159139992297599,6,-2.6339470316038196,-2.73894881399343,0.199267523093413,0.0430326574367543,6.68407553013955e-05,"A walk by the ocean with a song in my head, I sit with my guitar and play the next thread, and when friends join in, we capture a tune.,",1406328144,1406175931,3.744347010247,"Jason Bucks Songs at the Sea Palace Studio A walk by the ocean with a song in my head, I sit with my guitar and play the next thread, and when friends join in, we capture a tune.,",-0.02475134118856165,-0.025688565816169805,Music
313,1290271739,Albus 3,Art,Art,GBP,2014-09-10,1200.0,2014-07-23,1207.0,successful,23,GB,2061.43,1959.29,1947.93,1,49,2014,7,52.4782608695652,Art:Art,7.57452254926525,0.176934031613093,10,16.3660529683962,-2.2590452281065496,0.165531082383411,0.628146372116286,0.0017566207966481,"Northampton artist led studio & gallery space, start up help needed. Collaborative artist/curator, international exhibitions planned.,",1406125176,1405079214,5.671758469631001,"Albus 3 Northampton artist led studio & gallery space, start up help needed. Collaborative artist/curator, international exhibitions planned.,",-0.029780567925719592,-0.03148892245996612,Art
314,1290507932,"""""""""Margaret"""""""" by Jason Webley and friends",Music,Music,USD,2014-08-21,11111.0,2014-07-22,67653.1,successful,1862,US,67653.1,67653.1,11111.0,1,30,2014,7,36.3335660580021,Music:Music,9.31569088758401,0.524376753348547,6,-2.6339470316038196,-2.5762153397892003,0.19967256822340698,0.628146372116286,6.03818270782713e-05,"An album based on the life and writings of Margaret Rucker, an Everett pioneer whose scrapbook was found in a dumpster in SanFrancisco.,",1406052535,1403203739,6.673717882400546,"Margaret by Jason Webley and friends An album based on the life and writings of Margaret Rucker, an Everett pioneer whose scrapbook was found in a dumpster in SanFrancisco.,",-0.022437141626880413,-0.020088518638861283,Music
315,1290940542,i'm making fried chicken waffle sandwich,Food,Food,CAD,2014-08-07,10.0,2014-07-08,1.0,failed,1,CA,0.94,0.92,9.16,0,30,2014,7,1.0,Food:Food,2.21484617868604,-1.16222225444806,6,-2.6339470316038196,-3.50452449843346,0.24983033579536698,0.0430326574367543,0.0017966741418750198,"I'm making a fried chicken waffle sandwich. And I will eat it. On camera.,",1404835427,1404763444,2.995496134564263,"i'm making fried chicken waffle sandwich I'm making a fried chicken waffle sandwich. And I will eat it. On camera.,",0.06153626906358028,0.09872020664561379,Food
